Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
28,182,76,21,107,40.6,125
27,175,69,25,105,40.8,147
54,185,82,4,86,39.1,17
56,165,70,18,98,40.4,101
26,187,91,15,95,40.1,66
25,198,97,11,92,39.9,44
45,177,81,19,102,40.4,116
21,166,63,5,81,39.3,16
21,176,64,4,75,38.9,11
36,158,58,11,89,39.8,49
78,193,96,15,83,40.5,78
49,176,76,5,84,39.2,18
60,207,114,1,87,37.7,5
32,170,73,19,99,40.5,93
73,187,96,2,91,38,12
22,167,61,3,88,38.3,12
76,177,84,7,84,39.1,35
50,165,66,7,98,39.6,39
20,148,52,9,93,39.7,42
43,169,66,4,76,39.1,12
45,158,60,15,93,40.1,76
23,180,73,26,105,41.1,139
23,148,52,25,108,41.1,159
25,162,62,19,99,40.6,101
22,198,97,1,79,37.5,2
58,175,71,26,105,40.8,166
27,189,87,3,79,38.7,6
60,187,87,13,82,40.2,52
37,170,71,26,105,40.9,157
24,175,67,24,105,40.6,140
75,171,68,16,102,40.3,103
52,183,84,30,112,41,241
49,166,66,10,80,40,36
31,157,56,3,84,39.1,12
23,196,88,16,105,40.2,91
27,179,84,15,96,40.2,66
42,164,61,14,88,40.2,62
36,174,75,23,98,40.5,114
29,188,86,4,85,39.1,12
57,167,65,27,107,41.1,180
64,175,83,4,83,38.9,17
63,179,82,16,86,40.2,74
57,161,61,27,108,40.8,185
70,190,99,18,97,40.5,125
53,155,53,2,85,38,9
50,158,58,17,95,40.1,91
68,147,48,8,86,39.5,39
64,169,79,27,96,40.5,165
31,182,87,22,94,40.5,96
33,171,74,7,95,39.4,34
76,154,56,22,98,40.6,136
25,183,77,7,100,39.3,36
55,155,55,9,88,40,43
27,189,93,16,95,40.3,71
42,165,63,8,94,39.5,40
54,159,54,24,107,40.6,163
68,164,63,26,110,41.3,188
33,155,55,4,80,38.7,14
27,197,92,3,85,38.6,9
20,184,78,18,87,40.1,47
28,163,58,27,99,41.1,146
54,195,100,25,106,40.7,189
42,196,93,14,93,40,68
43,174,78,11,94,39.8,52
48,165,65,14,85,40,58
52,171,78,5,86,39.2,20
65,165,61,12,98,40,71
31,160,60,12,95,40.2,60
40,177,81,8,83,39.6,24
62,178,85,16,99,40.6,105
29,186,91,8,84,39.6,23
50,159,59,30,106,41.1,196
73,190,95,10,97,39.4,70
37,195,99,6,82,39.1,19
60,162,63,12,100,39.9,72
25,184,82,10,88,39.9,31
34,135,41,14,92,40.2,70
29,190,84,21,102,40.4,114
20,166,64,2,74,38.2,5
35,175,80,26,106,40.7,162
35,186,83,19,100,40.6,102
45,166,74,7,91,39.4,30
46,168,65,26,106,41,166
50,187,81,5,83,39.2,18
78,150,54,8,87,39.6,40
40,174,75,3,92,38.7,14
66,174,74,23,99,40.8,135
61,158,60,23,102,40.5,144
48,159,63,17,87,40,75
20,176,69,10,84,40.2,35
50,170,68,3,84,38.4,12
64,154,61,20,94,41,109
48,199,110,6,81,39.4,22
29,187,91,24,103,40.6,137
47,162,58,17,95,40.4,90
20,166,60,15,98,40.3,77
32,180,86,23,106,40.6,143
59,182,84,17,92,40.3,82
20,172,60,20,102,40.7,111
64,209,112,18,100,40.4,133
31,191,98,4,85,38.7,13
30,171,68,7,91,39.6,31
72,166,66,19,102,40.2,121
45,159,62,8,94,39.6,41
29,169,72,20,101,40,100
37,170,64,20,105,40.3,122
24,167,66,12,89,40,50
38,169,64,9,99,39.5,49
57,175,76,28,109,40.6,214
50,153,56,26,108,40.7,176
40,177,74,29,97,41,150
24,171,72,27,101,41,145
47,192,93,13,95,40.3,71
50,185,83,13,97,40.3,74
46,151,52,25,113,40.5,183
38,185,91,5,82,39.2,15
30,189,95,21,103,40.8,123
42,162,66,21,96,40.4,110
56,167,70,19,103,40.7,117
39,155,54,26,105,41.1,164
64,195,99,13,87,40.3,67
35,178,79,3,82,38.7,8
73,200,106,12,89,40,73
26,180,88,4,91,38.8,15
40,154,59,14,90,40.3,65
63,171,73,8,88,40.2,37
40,169,70,22,101,40.5,121
33,151,51,16,88,40.3,71
64,175,67,19,101,40.6,117
21,179,72,7,82,39.4,23
41,183,85,29,100,41,166
58,191,99,16,94,40.2,95
21,171,62,1,76,37.7,3
28,187,88,22,109,40.4,143
28,173,71,1,83,37.7,4
44,177,83,28,110,41.2,205
20,170,67,17,93,40.3,76
59,177,81,9,87,39.6,41
22,189,86,14,105,40,78
35,194,95,2,79,38.6,5
24,177,81,9,85,39.8,23
60,199,107,26,112,40.6,232
55,192,91,16,98,40.3,100
39,179,74,16,98,40.4,84
45,196,94,10,91,39.9,48
59,178,86,22,99,40.3,142
38,166,63,2,85,38.3,8
20,182,80,3,85,39,7
37,183,88,24,104,40.4,149
37,170,71,21,96,40.5,106
38,194,101,14,90,39.8,62
33,153,52,18,93,40.1,89
60,151,58,27,105,40.9,179
62,182,76,10,82,39.6,39
64,183,89,26,107,40.9,207
26,188,81,3,82,38.5,7
62,190,95,11,93,40.1,65
56,159,60,5,91,38.7,25
53,164,65,13,98,40.3,73
25,205,110,22,96,40.8,108
60,166,69,28,102,40.7,185
25,204,107,21,98,40.2,108
37,174,75,19,106,40.4,115
22,174,67,6,98,39.3,30
46,159,59,28,109,41,190
24,186,90,13,97,39.7,59
31,177,72,10,93,39.4,46
31,198,99,28,107,40.9,185
21,160,68,6,90,39.4,17
44,171,80,26,112,40.8,197
32,162,65,16,94,40.1,78
20,156,51,20,88,40.5,84
31,133,45,3,84,38,12
26,173,68,25,98,40.6,128
22,152,55,22,98,40.5,115
30,178,84,8,80,39.5,17
60,170,68,25,102,41.3,154
24,188,90,19,103,40.3,104
73,169,72,15,92,40.2,87
34,192,99,27,113,40.7,206
34,162,62,8,98,39.7,43
58,164,62,12,93,39.7,63
35,178,82,23,104,40.6,137
20,161,55,8,86,39.5,31
39,155,56,6,81,39.1,22
23,148,48,13,77,40.2,40
75,171,68,22,94,40.8,122
27,163,67,22,93,40.3,102
79,200,108,26,97,40.9,198
27,166,66,28,109,40.7,178
27,160,55,19,102,40.5,109
40,185,87,25,102,40.7,150
25,187,80,21,106,40.5,121
68,174,78,5,88,39.2,25
44,169,77,16,91,40.2,69
30,168,61,28,105,41.4,169
49,182,85,9,87,39.5,37
76,179,85,16,98,40.3,114
70,178,80,14,83,40.2,62
44,154,52,16,102,40.3,97
21,139,43,17,98,40.2,91
36,161,56,17,91,40.4,80
55,193,98,24,112,40.8,204
40,147,50,23,107,40.8,151
45,179,80,5,88,39.5,20
64,155,60,21,102,40.6,133
52,176,70,14,89,40.4,64
20,172,72,9,88,39.8,24
76,183,85,11,87,40,60
22,157,59,27,113,40.9,183
75,187,92,7,86,39.5,38
31,162,63,22,100,40.9,121
20,151,51,27,101,41.1,150
22,171,63,14,101,40.3,76
27,166,66,27,106,40.5,163
67,160,66,9,92,40.1,48
29,154,55,5,85,38.8,20
45,194,97,6,91,39.6,29
30,182,84,8,85,39.7,23
50,174,68,11,95,40.1,58
55,157,57,24,105,40.5,157
21,181,79,19,103,40.4,97
43,149,51,4,95,38.7,21
59,159,65,29,105,40.9,188
32,182,83,17,108,40.4,110
76,193,104,16,90,40.4,101
29,176,73,3,80,38.8,6
48,182,72,5,82,39.2,19
44,165,70,5,97,39.2,25
76,189,99,18,93,40,120
23,166,65,29,108,41.5,179
60,171,71,20,96,40.7,115
39,189,93,20,100,40.4,116
56,176,70,8,86,39.5,35
24,183,82,14,88,40.3,42
31,189,88,12,98,40.1,60
49,156,55,11,96,39.8,60
22,185,80,27,112,40.7,176
48,177,85,1,80,38.1,3
23,173,78,3,88,38.7,9
60,169,70,2,84,38,8
28,161,64,7,88,39.3,29
38,162,68,2,81,38.6,7
45,196,102,27,110,41,210
35,162,63,3,86,38.5,12
56,199,101,5,84,39,22
27,159,57,17,95,40.3,85
55,179,81,21,105,40.7,148
34,170,68,25,100,40.9,137
27,154,53,2,79,38.5,7
42,196,101,17,87,40.1,71
36,188,88,14,91,40.1,59
30,169,63,5,83,38.8,18
31,151,52,5,79,39.1,17
38,182,81,19,99,40.1,101
35,163,66,29,112,40.9,198
59,157,61,7,90,39.4,35
42,186,83,11,94,40.1,53
76,189,91,22,103,40.8,176
74,192,92,20,101,40.8,152
74,179,90,3,82,38.8,14
24,166,63,13,99,39.9,56
28,181,81,16,96,40.2,71
78,179,84,30,110,40.8,270
36,199,98,12,94,40,58
61,163,64,10,95,39.6,55
28,194,91,10,106,40.1,61
60,183,85,8,84,39.6,34
43,191,91,10,93,39.8,49
26,199,99,17,105,39.9,103
32,173,68,9,87,39.5,36
22,195,91,6,81,39.4,12
38,169,67,3,85,38.5,12
42,184,86,14,92,39.9,64
32,198,100,29,105,40.8,185
26,175,74,22,97,40.8,95
40,155,54,19,98,40.5,106
52,197,100,20,98,40.8,126
39,183,83,20,91,40.2,85
28,176,78,27,112,40.3,176
43,168,61,8,89,39.7,36
21,194,88,27,104,40.8,147
41,182,83,16,94,40.2,76
62,165,69,18,97,40.7,102
27,203,109,8,88,39.8,30
54,172,69,10,87,39.3,44
73,192,92,11,87,40,60
28,191,93,17,98,40.2,84
32,175,73,29,114,41.2,207
63,150,54,15,99,40,91
72,162,61,13,94,40,73
38,172,65,11,93,39.6,53
34,196,98,14,88,40.4,54
29,182,84,10,99,39.8,50
39,176,76,23,109,40.7,156
33,190,93,20,99,40.4,107
59,171,71,5,94,39.2,26
44,192,101,23,106,40.5,164
67,156,56,5,85,39,23
26,196,101,15,92,40.2,62
60,157,61,12,93,40.1,63
40,165,61,16,100,39.7,91
46,174,72,11,92,39.7,53
49,174,69,22,103,40.5,133
66,153,55,13,90,40,67
62,209,110,8,87,39.4,43
24,192,86,27,106,40.5,157
45,189,89,3,91,38.3,14
20,180,79,10,94,39.9,37
27,160,55,23,105,40.6,140
68,163,57,13,95,40.2,74
24,149,46,27,112,40.8,186
43,191,97,26,119,40.8,233
44,166,64,25,101,40.8,145
65,176,75,28,111,40.6,199
45,154,60,10,92,39.7,49
68,158,60,1,84,37.5,4
20,183,83,25,104,41,132
35,206,109,8,91,39.6,37
28,183,88,6,78,39.4,11
41,173,69,28,108,41,180
74,186,93,11,95,39.7,74
22,180,77,5,78,39,14
44,155,57,5,89,39.2,23
34,175,71,21,95,40.6,91
27,187,89,11,94,40,47
22,173,67,17,95,40.6,81
45,176,76,14,100,40.4,78
20,175,69,22,98,40.5,110
59,179,85,7,85,39.3,30
72,167,68,24,103,41,175
29,138,45,28,105,40.6,175
67,168,64,6,93,39.3,32
39,194,95,14,98,40.3,78
68,185,85,26,102,40.5,190
20,167,66,25,117,40.8,177
36,172,70,7,87,39.3,22
32,177,83,30,105,41.1,180
26,164,62,29,99,41.1,154
43,176,75,6,81,39.2,21
35,174,75,9,101,39.9,48
34,195,95,21,101,40.5,121
24,171,63,17,95,40.9,82
21,162,67,12,94,40.1,42
44,174,75,26,94,40.5,128
64,198,103,28,108,40.9,236
58,163,60,29,103,41.1,184
41,200,98,2,82,38.1,7
22,177,71,15,98,40.4,75
28,163,61,9,92,39.7,42
24,183,83,26,109,40.6,162
54,152,53,19,101,40.2,117
43,181,80,10,91,39.9,45
26,170,73,8,82,39.6,27
54,169,70,18,97,40.3,99
28,180,78,17,97,40.4,76
43,205,103,16,101,40.4,102
28,143,46,4,84,38.4,16
45,167,63,6,84,39.5,24
22,188,93,29,107,40.6,175
28,173,65,10,96,40,50
23,174,70,3,78,38.3,9
20,173,72,8,81,39.7,25
52,180,77,20,108,40.2,146
51,169,69,20,100,40.1,117
29,169,69,15,97,40.4,76
76,160,59,12,85,40,57
30,190,94,28,111,41,197
30,185,88,30,110,40.9,203
38,163,59,6,76,39.5,19
26,182,82,25,98,40.7,116
23,198,96,13,90,40.1,47
27,182,71,7,89,39.6,29
64,174,69,4,88,38.7,19
64,164,67,4,91,39.2,20
48,177,81,28,111,40.9,214
23,183,71,17,91,40.5,73
26,140,48,9,92,39.7,43
79,174,76,26,112,40.7,194
38,154,57,20,95,40.8,103
29,167,64,5,86,39.1,20
43,168,70,24,100,40.6,135
68,151,58,2,75,38,7
69,163,62,19,94,40.3,105
26,181,81,4,79,39.1,7
31,186,75,20,101,40.6,109
61,153,52,2,81,37.9,8
31,182,86,9,86,39.8,28
25,158,58,11,79,39.7,13
37,167,73,25,103,40.9,143
32,167,66,5,83,39.3,12
20,181,78,23,102,40.6,112
79,153,54,4,80,39.2,17
71,193,97,8,88,39.4,45
57,179,87,29,105,41.1,211
32,182,87,20,98,40.7,101
44,185,82,14,100,40.5,81
44,175,80,28,102,40.8,170
20,171,69,25,109,41,155
39,192,91,10,89,40.2,41
54,193,95,16,100,40.3,105
59,194,98,15,85,40.5,69
23,185,80,8,91,39.4,33
35,202,105,5,81,39.3,15
64,172,70,13,97,39.8,74
43,179,84,11,97,39.7,59
30,199,99,16,103,40.3,95
21,159,56,2,89,38,8
53,174,82,29,112,40.9,233
53,147,49,18,101,40.2,111
36,172,73,10,92,39.9,46
63,155,57,27,116,40.8,212
34,169,68,7,88,39.3,29
22,174,71,22,115,41.2,149
52,203,107,20,100,40.4,135
36,184,86,2,73,37.8,3
55,179,74,16,105,40.5,101
53,171,69,25,109,40.6,169
52,190,94,25,107,41,188
28,187,85,25,100,40.7,127
21,176,75,19,109,40.5,112
21,167,63,22,102,40.8,122
40,191,88,18,101,40.3,106
34,195,93,22,108,40.7,149
43,167,67,23,99,40.9,128
48,197,107,24,103,40.6,168
38,164,64,8,90,39.8,36
52,184,85,22,101,40.4,141
26,160,56,25,107,40.4,156
21,178,77,13,97,40,54
60,161,59,7,82,39.5,29
78,159,56,18,93,40.4,102
66,190,94,25,101,40.8,182
29,173,79,2,76,38.1,3
21,185,84,15,100,40,71
54,164,73,8,94,39.4,41
41,162,63,6,76,39.3,19
27,180,80,11,95,40,46
38,181,81,26,102,41.2,151
23,182,86,20,102,40.4,104
23,180,74,25,98,40.8,108
27,157,54,17,95,40.3,85
59,150,48,23,100,40.5,143
53,171,81,8,96,39.2,45
35,145,48,4,90,38.9,19
27,155,55,3,80,38.3,10
54,186,89,27,112,40.8,223
71,176,71,7,87,39.4,33
32,196,95,19,98,40.4,99
78,169,64,12,88,40.1,60
21,198,101,7,86,39.1,21
20,178,76,11,97,39.7,45
59,160,59,20,94,40.2,108
58,188,88,18,93,40.6,100
67,170,79,2,91,38.3,11
50,172,83,26,105,40.7,179
24,174,72,5,89,39.3,20
26,200,104,16,89,40.5,60
25,181,80,12,93,39.8,45
20,167,57,4,80,38.9,13
21,164,61,7,82,39.6,24
59,157,61,25,107,40.9,169
58,167,64,26,105,40.5,169
27,188,81,8,92,39.6,30
22,180,79,13,87,40.1,35
38,159,58,14,82,40.2,53
48,147,54,9,85,39.8,39
22,169,62,28,107,40.5,171
34,180,74,13,94,40,62
23,167,67,14,96,39.9,68
34,169,67,18,102,40.5,103
69,183,85,26,104,40.8,200
22,194,95,9,83,39.8,22
40,162,62,13,83,40,50
65,170,75,28,99,40.6,182
44,180,76,11,89,40.1,48
25,196,97,14,95,39.8,62
47,173,76,12,97,40.2,63
22,176,73,3,84,39.1,6
25,176,66,29,109,40.9,183
31,202,102,6,82,39.4,17
41,162,57,29,116,40.9,216
59,199,96,14,89,40.5,72
37,164,66,27,104,41.2,162
71,176,73,5,85,38.9,22
30,156,54,5,81,39,18
29,164,64,27,106,41,164
61,159,59,10,82,39.9,42
20,172,65,8,97,39.6,40
68,164,61,19,100,40.6,117
68,190,89,28,110,40.5,241
25,163,63,20,102,40.3,112
62,196,93,17,97,40.6,110
35,179,77,27,108,40.9,175
61,149,52,4,85,38.8,18
24,169,73,26,118,40.6,191
29,178,76,26,100,40.8,137
54,191,88,23,113,40.2,193
38,168,66,22,97,40.6,116
24,175,73,11,87,39.8,42
48,180,84,2,77,38.3,5
47,162,64,18,94,40.7,92
28,189,89,29,107,40.8,181
74,179,84,2,81,38.2,9
38,187,93,7,84,39.5,23
39,167,67,15,93,40.4,73
25,181,82,28,107,40.8,166
29,161,62,8,94,39.4,39
75,158,64,13,86,40,62
70,162,64,3,87,38.5,14
55,178,76,10,93,39.6,51
69,168,72,2,79,38.4,7
35,161,63,2,81,38.1,7
46,187,89,13,101,40.3,81
43,171,76,14,95,40.2,68
37,172,68,17,108,40.3,109
42,190,95,26,104,41.1,171
60,173,73,22,108,40.8,167
60,197,109,22,104,40.6,171
55,150,53,5,82,38.8,21
29,172,76,25,103,40.9,135
55,187,88,4,82,39.1,15
34,180,83,26,93,40.5,111
21,193,92,20,108,40.5,122
48,190,99,20,99,40.4,124
23,161,60,22,111,40.7,145
20,168,68,16,88,40.3,41
74,173,68,10,91,39.9,52
43,182,90,21,102,40.4,131
59,180,81,30,109,40.9,236
54,169,68,14,94,40,73
54,169,78,14,92,40.1,70
59,164,65,13,93,40.1,68
23,177,65,5,89,38.7,21
52,179,79,18,106,40.3,127
23,186,85,19,98,40.4,87
28,160,56,28,107,40.4,176
31,165,69,19,99,40.6,90
28,189,94,17,103,40.6,98
26,167,68,28,104,40.9,161
22,179,81,15,94,40.1,57
26,185,82,16,85,40.1,43
73,183,85,23,106,40.4,188
50,181,83,19,98,40.4,110
22,152,54,15,100,40.4,82
26,188,86,22,109,40.5,140
58,165,66,2,83,38.6,7
46,172,79,20,103,40.4,117
34,188,93,9,87,39.7,32
33,164,68,12,93,39.8,47
22,176,71,7,88,39.7,19
62,148,50,10,93,39.9,55
76,172,74,10,94,40.1,63
44,174,72,19,102,40.3,111
41,190,88,24,103,40.6,150
69,161,60,12,95,40.2,68
79,188,91,10,96,39.7,71
66,167,61,23,106,40.8,156
58,176,76,3,81,38.8,10
58,187,87,23,111,40.8,190
32,173,68,10,87,39.9,41
36,191,89,5,83,39.3,15
60,171,79,28,121,41.2,271
50,173,70,19,106,40.4,121
36,181,85,1,85,37.4,3
43,169,73,9,84,39.9,28
25,152,56,9,90,39.5,40
34,196,101,8,88,39.5,31
43,176,75,7,87,39.8,29
32,194,100,29,99,41.2,158
49,190,96,28,103,40.5,190
67,202,103,24,103,40.9,188
22,186,87,22,104,40.8,120
39,182,79,30,111,41,215
67,183,91,1,84,37.9,5
57,189,91,27,108,40.8,211
31,151,49,28,98,40.7,153
49,202,104,18,101,40.7,120
63,168,69,12,89,40,58
26,158,63,3,80,38.6,10
28,186,91,18,100,40.3,94
25,157,54,3,76,38.4,9
51,217,118,4,85,39.1,19
55,169,69,2,80,37.8,7
53,156,57,16,94,40.1,85
77,173,67,3,83,38.4,13
20,153,54,10,90,39.6,44
25,194,99,1,78,37.7,2
23,172,68,28,104,41.1,143
62,169,68,13,88,40.1,59
25,145,49,18,99,40.5,99
51,193,100,4,85,38.8,17
38,164,59,23,104,40.5,140
37,194,94,2,83,38.1,6
72,193,93,2,88,38,11
53,170,71,10,101,39.5,59
37,190,81,26,103,40.9,148
52,203,100,4,85,38.9,17
25,168,65,14,88,40.1,57
51,163,59,24,107,40.4,160
55,198,104,15,103,40,109
28,178,82,4,87,38.7,12
23,162,65,29,107,40.9,159
33,172,70,6,85,39.5,17
25,166,69,9,95,39.5,43
41,158,62,4,80,38.6,14
66,189,92,26,102,40.7,192
27,165,65,15,98,40.1,78
41,181,81,12,86,40,42
29,168,69,5,91,38.7,22
71,177,83,17,100,40,121
77,184,90,10,91,39.6,62
65,162,65,12,98,39.8,70
35,167,63,28,117,40.9,207
68,196,105,24,96,40.9,164
37,157,56,6,92,39,29
30,211,105,12,101,40,69
42,183,83,2,92,38.3,9
45,197,96,29,106,40.8,205
24,207,104,12,103,40.4,69
38,174,69,17,90,40.5,76
77,171,68,21,101,40.6,133
49,176,73,4,89,38.8,17
51,176,78,20,104,40.6,133
23,176,72,23,107,40.8,138
62,184,82,20,104,40.6,145
20,175,72,10,93,39.6,44
78,184,92,24,97,40.8,173
37,195,93,19,91,40.5,83
48,176,77,2,85,38.3,7
42,157,59,22,95,40.5,115
57,172,70,13,84,40.2,54
34,181,79,19,100,40.3,100
42,159,59,2,79,38.3,7
57,168,65,4,79,39.1,15
21,189,83,26,99,40.8,119
26,156,56,20,99,40.8,108
29,169,68,15,92,40.6,54
43,193,98,2,83,38.1,7
51,180,87,14,107,40,102
21,153,57,11,92,39.8,50
26,196,95,16,94,40.6,69
60,159,58,22,107,40.5,150
22,198,95,23,109,40.5,147
39,156,61,14,96,40.1,73
44,163,62,11,95,39.8,57
67,183,89,24,107,40.7,195
68,164,69,26,106,40.7,197
42,164,58,14,98,40.3,78
78,201,112,17,104,40.3,148
69,167,71,24,99,40.6,159
25,174,71,20,103,40.3,102
38,181,82,16,98,40.2,83
63,184,77,1,79,38.1,4
50,174,76,25,104,40.6,152
71,181,87,3,82,38.4,13
21,164,59,24,111,40.6,157
63,178,76,6,87,39.1,28
32,195,102,15,100,40.4,85
30,178,86,4,85,38.8,12
52,193,99,12,91,39.8,62
65,156,63,21,102,40.4,133
45,176,76,8,87,39.9,33
49,175,73,24,99,40.7,134
62,151,52,8,87,39.5,38
58,175,71,11,100,39.8,65
32,158,58,9,91,39.8,42
41,169,64,18,101,40.6,104
21,187,88,30,105,41,167
29,158,57,21,105,40.5,128
38,154,62,29,105,40.9,179
59,157,66,6,83,39.3,25
39,190,90,7,89,39.5,29
48,160,62,29,110,40.6,199
36,204,106,20,96,40.5,107
78,170,78,14,103,40.1,109
24,179,76,17,100,40.4,80
20,165,59,10,88,39.7,41
20,183,80,26,112,40.8,167
59,145,49,14,97,39.8,82
77,150,55,5,80,39,21
31,174,77,24,105,40.6,140
49,188,88,19,98,40,112
40,179,79,15,94,40.3,72
29,183,87,1,83,37.9,3
38,156,56,19,93,40.3,94
40,174,79,23,101,40.5,131
27,172,71,10,88,39.6,40
43,169,66,5,91,39.1,24
58,183,92,29,108,40.9,229
32,185,84,28,107,40.9,177
37,165,64,15,90,40.1,68
20,169,64,2,75,38.2,5
20,156,52,10,97,39.5,51
25,204,98,22,108,40.4,142
58,168,67,5,82,39.2,20
69,184,83,5,91,39.1,28
34,189,80,28,117,41,220
61,162,62,7,83,39.7,30
60,162,72,6,89,39.1,28
25,176,83,17,87,40.8,50
23,154,51,9,91,39.7,41
63,171,70,12,87,39.8,55
53,169,67,7,85,39.4,30
27,181,83,14,88,40.2,45
28,176,66,6,86,39.6,23
46,188,91,19,104,40.3,127
63,145,52,22,94,40.8,123
20,199,98,30,104,41,168
25,200,103,24,103,40.8,139
62,163,62,3,84,38.3,13
43,169,73,21,104,40.6,129
75,190,98,26,103,40.9,210
43,183,83,25,99,41.1,141
41,169,65,22,100,40.8,124
79,184,87,5,87,39.1,28
20,169,75,5,87,38.6,13
29,169,74,26,105,40.7,147
71,158,62,16,100,40.6,99
32,182,77,4,81,38.8,13
74,161,59,7,89,39.3,36
50,172,68,25,101,40.8,147
20,153,52,14,102,40.4,79
61,194,92,24,99,40.5,160
65,148,54,13,85,40.3,60
35,170,69,14,97,40.3,72
37,168,68,25,97,41.1,118
34,185,75,14,93,40,65
57,176,76,23,101,40.9,148
73,204,103,17,101,39.9,133
54,179,75,30,108,40.7,220
46,184,85,16,96,40.5,86
69,198,101,23,109,40.6,202
44,172,61,5,82,38.9,19
71,162,61,21,102,40.6,135
37,206,111,20,98,40.3,116
26,199,104,24,98,40.8,123
71,178,77,16,100,40.1,96
54,171,68,6,82,39.2,23
64,185,92,9,82,39.6,38
44,166,65,6,83,39.2,23
58,159,57,21,106,40.4,141
26,156,56,20,98,40.1,106
30,155,55,10,83,39.7,38
43,211,113,7,81,39.4,25
21,187,88,12,97,39.9,52
26,189,91,6,87,39,19
31,201,97,19,101,40.4,107
54,159,57,26,102,41.1,161
64,188,84,20,102,40.4,142
46,179,73,5,85,39.1,20
77,173,77,7,82,39.4,29
54,167,65,1,80,37.6,4
34,183,81,5,77,39.4,9
51,172,73,3,77,38.8,10
66,158,52,25,96,40.8,146
32,187,87,2,83,38.2,6
29,175,76,22,109,40.4,139
24,179,83,22,105,40.4,124
63,172,69,24,101,40.7,146
45,167,70,6,86,39.3,25
24,175,66,17,93,40.5,78
73,162,61,27,99,40.7,166
22,180,77,6,81,39.3,11
61,160,60,3,88,38.5,14
48,184,82,15,96,40.2,81
74,185,93,9,89,39.7,52
26,162,56,21,101,40.5,118
40,176,78,19,103,40.4,114
28,163,63,23,106,40.7,140
61,158,62,2,79,38.2,8
48,187,87,1,70,37.7,2
36,157,54,26,105,40.6,162
65,165,65,14,94,39.9,76
55,190,93,14,97,40.2,86
69,203,107,24,111,41.3,221
30,165,69,13,92,39.9,47
24,182,71,30,106,41,177
61,163,65,19,92,40.6,98
57,208,113,29,116,41,276
50,179,73,17,100,40,97
78,174,77,28,105,40.8,226
50,162,62,15,98,40,84
72,194,98,29,111,40.8,266
51,202,105,7,86,39.6,32
21,174,73,3,93,38.2,13
21,138,44,13,97,40,68
25,185,79,27,90,40.7,111
27,170,66,9,94,39.8,43
50,195,94,29,104,40.9,202
21,158,57,17,96,40.4,85
35,197,100,16,106,40.3,107
52,167,74,11,98,39.7,63
29,190,93,13,90,39.8,50
24,167,62,18,108,40.5,112
24,205,110,5,78,39,11
39,156,59,26,104,40.7,159
30,184,86,29,107,40.8,182
44,177,77,16,91,40.5,69
71,193,98,24,99,40.9,175
33,180,82,3,83,39,8
23,161,60,26,112,40.5,174
37,194,81,7,81,39.4,23
26,163,57,20,92,40.8,93
25,164,62,4,86,38.8,16
52,170,64,8,88,39.8,37
61,185,85,2,73,38.2,5
35,167,63,20,103,40.4,118
26,197,101,3,86,38.5,10
33,167,65,16,92,40.1,74
48,199,103,15,96,40.3,88
20,176,80,18,101,40.4,86
73,190,91,18,103,40.1,111
27,158,65,9,87,39.4,24
42,155,57,22,110,40.6,151
38,181,82,24,101,40.9,136
36,195,100,4,77,39,9
69,177,76,15,102,40.3,108
21,197,89,9,83,39.8,21
53,167,69,30,110,41,206
26,187,84,17,104,40.3,95
28,139,42,9,93,40,45
23,172,65,26,108,40.6,161
64,176,74,6,97,39.1,34
47,166,64,21,107,40.6,137
50,193,99,3,81,38.3,11
49,185,79,27,102,41.2,157
28,161,58,21,100,40.4,116
24,171,64,13,89,39.8,54
33,140,45,12,90,39.5,57
72,165,69,4,86,38.7,19
60,192,98,10,91,39.8,56
51,168,66,11,84,40.1,45
75,188,96,21,103,40.4,169
47,187,95,12,90,40.4,57
46,170,69,26,103,40.6,156
37,159,62,9,89,39.6,40
30,194,91,26,112,40.7,185
56,149,49,14,92,40.1,74
40,172,69,16,102,40.3,90
26,170,63,22,106,40.4,133
45,170,62,8,86,39.4,34
41,200,103,18,103,40.5,118
23,143,45,4,91,39.3,19
49,171,71,27,107,40.8,185
23,161,55,3,83,38.3,11
25,168,66,9,91,39.7,39
53,179,78,20,93,40.8,102
43,193,92,13,104,40,85
37,161,57,3,78,38.7,10
34,160,63,29,119,41.3,220
55,160,62,19,95,40.7,103
32,186,86,3,80,38.5,7
53,179,79,9,86,39.7,37
33,178,72,9,89,39.9,38
20,189,92,28,108,40.9,170
22,173,73,7,85,39.1,25
47,167,74,18,103,40,112
35,160,58,2,77,38.2,6
20,190,86,22,103,40.7,114
31,149,48,7,87,39.8,30
42,178,72,23,104,40.6,138
57,192,97,17,96,40.4,105
37,185,85,10,90,39.6,40
70,179,80,22,105,40.5,143
31,183,81,8,78,39.7,15
30,197,95,12,91,40.2,49
61,169,75,24,106,41.1,177
35,159,63,19,92,40.4,90
67,167,63,12,89,40,59
72,187,83,24,105,40.8,190
25,175,73,10,86,39.8,38
60,169,64,16,98,40.2,93
23,186,93,19,108,40.2,118
67,154,58,9,92,39.9,48
49,164,62,2,84,38.5,8
30,163,64,14,89,40.4,60
66,145,52,24,110,40.5,176
32,182,81,4,92,39.1,18
38,171,76,25,101,40.9,138
24,187,85,9,75,39.9,10
29,173,66,19,92,40.4,87
32,162,63,14,88,39.9,59
